ID,LENGTH,DIR,DATA,EXT_KM,CLASSIF,MUN,MUN_SIG,SIG_ROD,TIPO,NOM_TIT,NOM_PRE,NOME,ETIQ,TIPO_A,NOM_T_A,NOM_P_A,NOME_A,ETIQ_A,TIPO_EXT,TIPO_E_A,TIT_EXT,TIT_E_A
69206,0.319067,0,3269,0.319067,4,BARUERI,BAR,,AV,,,PAIOL VELHO,AV PAIOL VELHO,Av,,,Paiol Velho,Av Paiol Velho,AVENIDA,Avenida,,
69229,0.63807,0,901,0.63807,4,BARUERI,BAR,,AV,,,PAIOL VELHO,AV PAIOL VELHO,Av,,,Paiol Velho,Av Paiol Velho,AVENIDA,Avenida,,
69279,0.399441,0,3883,0.399441,4,BARUERI,BAR,,AV,,,MACKENZIE,AV MACKENZIE,Av,,,Mackenzie,Av Mackenzie,AVENIDA,Avenida,,
69303,0.351754,0,3340,0.351754,4,BARUERI,BAR,,AV,,,PAIOL VELHO,AV PAIOL VELHO,Av,,,Paiol Velho,Av Paiol Velho,AVENIDA,Avenida,,
69320,0.625492,0,3882,0.625492,4,BARUERI,BAR,,AV,,,PIRAIBA,AV PIRAIBA,Av,,,Piraíba,Av Piraíba,AVENIDA,Avenida,,
69347,0.421554,0,3341,0.421554,4,BARUERI,BAR,,AV,,,MACKENZIE,AV MACKENZIE,Av,,,Mackenzie,Av Mackenzie,AVENIDA,Avenida,,
69353,0.855733,0,900,0.855733,4,SANTANA DE PARNAIBA,STP,,AV,,,PAIOL VELHO,AV PAIOL VELHO,Av,,,Paiol Velho,Av Paiol Velho,AVENIDA,Avenida,,
69406,1.243965,0,899,1.243965,4,SANTANA DE PARNAIBA,STP,,AL,,,AMERICA,AL AMERICA,Al,,,América,Al América,ALAMEDA,Alameda,,
69484,1.161375,0,4027,1.161375,2,CARAPICUIBA,CBA,,AV,DES,,EDUARDO CUNHA DE ABREU,AV DES EDUARDO CUNHA DE ABREU,Av,Des,,Eduardo Cunha de Abreu,Av Des Eduardo Cunha de Abreu,AVENIDA,Avenida,DESEMBARGADOR,Desembargador
69521,0.14756,0,4028,0.14756,3,CARAPICUIBA,CBA,,PC,,,SEM NOME,PC SEM NOME,Pc,,,Sem Nome,Pc Sem Nome,PRACA,Praça,,
69538,0.086957,0,4029,0.086957,3,CARAPICUIBA,CBA,,PC,,,SEM NOME,PC SEM NOME,Pc,,,Sem Nome,Pc Sem Nome,PRACA,Praça,,
69550,0.281948,0,2873,0.281948,2,CARAPICUIBA,OSA,,AV,DES,,EDUARDO CUNHA DE ABREU,AV DES EDUARDO CUNHA DE ABREU,Av,Des,,Eduardo Cunha de Abreu,Av Des Eduardo Cunha de Abreu,AVENIDA,Avenida,DESEMBARGADOR,Desembargador
69575,1.006909,0,4428,1.006909,1,BARUERI,BAR,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
69601,0.074523,0,4030,0.074523,3,CARAPICUIBA,CBA,,PC,,,SEM NOME,PC SEM NOME,Pc,,,Sem Nome,Pc Sem Nome,PRACA,Praça,,
69610,1.527038,0,3264,1.527038,4,BARUERI,BAR,,AL,,,CECI,AL CECI,Al,,,Ceci,Al Ceci,ALAMEDA,Alameda,,
69666,1.093511,0,3310,1.093511,4,BARUERI,BAR,,R,,,JOAO FERREIRA DE CAMARGO,R JOAO FERREIRA DE CAMARGO,R,,,João Ferreira de Camargo,R João Ferreira de Camargo,RUA,Rua,,
69718,0.274305,0,3881,0.274305,4,BARUERI,BAR,,R,,,JOAO FERREIRA DE CAMARGO,R JOAO FERREIRA DE CAMARGO,R,,,João Ferreira de Camargo,R João Ferreira de Camargo,RUA,Rua,,
69736,0.863036,0,3311,0.863036,4,BARUERI,BAR,,R,,,JOAO RODRIGUES NUNES,R JOAO RODRIGUES NUNES,R,,,João Rodrigues Nunes,R João Rodrigues Nunes,RUA,Rua,,
79068,1.241369,0,3096,1.241369,2,SAO PAULO,SAO,,AV,,,CORIFEU DE AZEVEDO MARQUES,AV CORIFEU DE AZEVEDO MARQUES,Av,,,Corifeu de Azevedo Marques,Av Corifeu de Azevedo Marques,AVENIDA,Avenida,,
79115,0.070667,0,194,0.070667,3,SAO PAULO,SAO,,PC,,,CESAR WASHINGTON ALVES DE PROENCA,PC CESAR WASHINGTON ALVES DE PROENCA,Pc,,,César Washington Alves de Proença,Pc César Washington Alves de Proença,PRACA,Praça,,
79129,0.520061,0,608,0.520061,2,SAO PAULO,SAO,,AV,,,CORIFEU DE AZEVEDO MARQUES,AV CORIFEU DE AZEVEDO MARQUES,Av,,,Corifeu de Azevedo Marques,Av Corifeu de Azevedo Marques,AVENIDA,Avenida,,
79164,0.036482,0,193,0.036482,4,SAO PAULO,SAO,,PC,,,CESAR WASHINGTON ALVES DE PROENCA,PC CESAR WASHINGTON ALVES DE PROENCA,Pc,,,César Washington Alves de Proença,Pc César Washington Alves de Proença,PRACA,Praça,,
79173,0.091771,0,196,0.091771,4,SAO PAULO,SAO,,PC,,,CESAR WASHINGTON ALVES DE PROENCA,PC CESAR WASHINGTON ALVES DE PROENCA,Pc,,,César Washington Alves de Proença,Pc César Washington Alves de Proença,PRACA,Praça,,
79182,0.080989,0,2866,0.080989,4,SAO PAULO,SAO,,PC,,,CESAR WASHINGTON ALVES DE PROENCA,PC CESAR WASHINGTON ALVES DE PROENCA,Pc,,,César Washington Alves de Proença,Pc César Washington Alves de Proença,PRACA,Praça,,
79197,0.178396,0,195,0.178396,4,SAO PAULO,SAO,,PC,,,CESAR WASHINGTON ALVES DE PROENCA,PC CESAR WASHINGTON ALVES DE PROENCA,Pc,,,César Washington Alves de Proença,Pc César Washington Alves de Proença,PRACA,Praça,,
79217,0.868376,0,3098,0.868376,4,SAO PAULO,SAO,,AV,PTE,,ALTINO,AV PRESIDENTE ALTINO,Av,Pte,,Altino,Av Presidente Altino,AVENIDA,Avenida,PRESIDENTE,Presidente
79241,0.672854,0,3109,0.672854,4,SAO PAULO,SAO,,AV,,,BOLONHA,AV BOLONHA,Av,,,Bolonha,Av Bolonha,AVENIDA,Avenida,,
79255,2.153054,0,3097,2.153054,4,SAO PAULO,SAO,,AV,PTE,,ALTINO,AV PRESIDENTE ALTINO,Av,Pte,,Altino,Av Presidente Altino,AVENIDA,Avenida,PRESIDENTE,Presidente
79299,0.647514,0,3108,0.647514,4,SAO PAULO,SAO,,VD,,,UNICO GALLAFRIO,VD UNICO GALLAFRIO,Vd,,,Unico Gallafrio,Vd Unico Gallafrio,VIADUTO,Viaduto,,
79338,1.828513,0,4189,1.828513,1,SAO PAULO,SAO,SP 015,TO,,,CEBOLAO,SP 015  CEBOLAO,To,,,Cebolão,SP 015  Cebolão,TREVO,Trevo,,
79390,1.462299,0,4190,1.462299,1,SAO PAULO,SAO,SP 015,TO,,,CEBOLAO,SP 015  CEBOLAO,To,,,Cebolão,SP 015  Cebolão,TREVO,Trevo,,
79455,0.661357,0,4191,0.661357,1,SAO PAULO,SAO,SP 015,AC,,,MARGINAL PINHEIROS NORTE,SP 015  MARGINAL PINHEIROS NORTE,Ac,,,Marginal Pinheiros Norte,SP 015  Marginal Pinheiros Norte,ACESSO,Acesso,Acesso,
79469,1.007067,0,2877,1.007067,2,SAO PAULO,SAO,,AV,,,JAGUARE,AV JAGUARE,Av,,,Jaguaré,Av Jaguaré,AVENIDA,Avenida,,
79509,2.038557,0,2867,2.038558,3,SAO PAULO,SAO,,AV,,,ESCOLA POLITECNICA,AV ESCOLA POLITECNICA,Av,,,Escola Politécnica,Av Escola Politécnica,AVENIDA,Avenida,,
79603,0.393477,0,2878,0.393477,4,SAO PAULO,SAO,,AV,,,KENKITI SIMOMOTO,AV KENKITI SIMOMOTO,Av,,,Kenkiti Simomoto,Av Kenkiti Simomoto,AVENIDA,Avenida,,
79609,0.628388,0,197,0.628388,2,SAO PAULO,SAO,,AV,,,JAGUARE,AV JAGUARE,Av,,,Jaguaré,Av Jaguaré,AVENIDA,Avenida,,
79616,1.439487,0,3804,1.439487,4,SAO PAULO,SAO,,AV,PRF,,LUCIANO GUALBERTO,AV PRF LUCIANO GUALBERTO,Av,Prf,,Luciano Gualberto,Av Prf Luciano Gualberto,AVENIDA,Avenida,PROFESSOR,Professor
79622,0.508642,0,198,0.508642,2,SAO PAULO,SAO,,PT,,,JAGUARE,PT JAGUARE,Pt,,,Jaguaré,Pt Jaguaré,PONTE,Ponte,,
79628,4.762682,0,4192,4.762682,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL PINHEIROS SUL,SP 015  MARGINAL PINHEIROS SUL,Rv,,,Marginal Pinheiros Sul,SP 015  Marginal Pinheiros Sul,RODOVIA,Rodovia,,
79697,4.70677,0,4193,4.706769,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL PINHEIROS NORTE,SP 015  MARGINAL PINHEIROS NORTE,Rv,,,Marginal Pinheiros Norte,SP 015  Marginal Pinheiros Norte,RODOVIA,Rodovia,,
79768,1.834451,0,3917,1.834451,3,SAO PAULO,SAO,,AV,DRA,,RUTH CARDOSO,AV RUTH CARDOSO,Av,Dra,,Ruth Cardoso,Av Ruth Cardoso,AVENIDA,Avenida,DOUTORA,Doutora
79795,1.703796,0,2684,1.703796,4,SAO PAULO,SAO,,AV,,,MOFARREJ,AV MOFARREJ,Av,,,Mofarrej,Av Mofarrej,AVENIDA,Avenida,,
79820,0.523274,0,199,0.523274,2,SAO PAULO,SAO,,AV,,,JAGUARE,AV JAGUARE,Av,,,Jaguaré,Av Jaguaré,AVENIDA,Avenida,,
79830,0.483589,0,2679,0.483589,2,SAO PAULO,SAO,,AV,,,QUEIROS FILHO,AV QUEIROS FILHO,Av,,,Queirós Filho,Av Queirós Filho,AVENIDA,Avenida,,
79846,2.422643,0,200,2.422643,3,SAO PAULO,SAO,,AV,DR,,GASTAO VIDIGAL,AV DR GASTAO VIDIGAL,Av,Dr,,Gastão Vidigal,Av Dr Gastão Vidigal,AVENIDA,Avenida,DOUTOR,Doutor
79891,1.04367,0,2685,1.04367,4,SAO PAULO,SAO,,AV,,,IMPERATRIZ LEOPOLDINA,AV IMPERATRIZ LEOPOLDINA,Av,,,Imperatriz Leopoldina,Av Imperatriz Leopoldina,AVENIDA,Avenida,,
79897,0.779777,0,2680,0.779777,4,SAO PAULO,SAO,,AV,,,IMPERATRIZ LEOPOLDINA,AV IMPERATRIZ LEOPOLDINA,Av,,,Imperatriz Leopoldina,Av Imperatriz Leopoldina,AVENIDA,Avenida,,
79910,0.626024,0,2686,0.626023,4,SAO PAULO,SAO,,R,,,SCHILLING,R SCHILLING,R,,,Schilling,R Schilling,RUA,Rua,,
79921,1.009042,0,201,1.009042,3,OSASCO,OSA,,VD,PTE,,TANCREDO DE ALMEIDA NEVES,VD PTE TANCREDO DE ALMEIDA NEVES,Vd,Pte,,Tancredo de Almeida Neves,Vd Pte Tancredo de Almeida Neves,VIADUTO,Viaduto,PRESIDENTE,Presidente
79970,0.533557,0,3801,0.533557,4,OSASCO,OSA,,AV,,,BANDEIRANTES,AV BANDEIRANTES,Av,,,Bandeirantes,Av Bandeirantes,AVENIDA,Avenida,,
82092,0.350318,0,2645,0.350318,4,OSASCO,OSA,,AV,DR,,MAURO LINDENBERG MONTEIRO,AV DR MAURO LINDENBERG MONTEIRO,Av,Dr,,Mauro Lindenberg Monteiro,Av Dr Mauro Lindenberg Monteiro,AVENIDA,Avenida,DOUTOR,Doutor
82113,0.242929,0,2647,0.242929,4,OSASCO,OSA,,TO,,,QUILOMETRO DEZOITO,TO QUILOMETRO DEZOITO,To,,,Quilômetro Dezoito,To Quilômetro Dezoito,TREVO,Trevo,,
82130,0.192974,0,3312,0.192974,4,SAO PAULO,SAO,,TO,,,QUILOMETRO DEZOITO,TO QUILOMETRO DEZOITO,To,,,Quilômetro Dezoito,To Quilômetro Dezoito,TREVO,Trevo,,
82145,2.367678,0,4197,2.367678,1,SAO PAULO,OSA,SP 330,RV,,,ANHANGUERA,SP 330  ANHANGUERA,Rv,,,Anhanguera,SP 330  Anhanguera,RODOVIA,Rodovia,,
82255,1.459361,0,2648,1.459361,4,SAO PAULO,SAO,,AV,JOR,,PAULO ZING,AV JOR PAULO ZING,Av,Jor,,Paulo Zing,Av Jor Paulo Zing,AVENIDA,Avenida,JORNALISTA,Jornalista
82303,2.471429,0,4198,2.471428,1,OSASCO,OSA,SP 330,RV,,,ANHANGUERA,SP 330  ANHANGUERA,Rv,,,Anhanguera,SP 330  Anhanguera,RODOVIA,Rodovia,,
82405,0.099461,0,4200,0.099461,1,SAO PAULO,SAO,SP 280,RV,,,CASTELLO BRANCO,SP 280  CASTELLO BRANCO,Rv,,,Castello Branco,SP 280  Castello Branco,RODOVIA,Rodovia,,
82411,0.941779,0,206,0.941779,4,OSASCO,OSA,,AV,,DOS,REMEDIOS,AV DOS REMEDIOS,Av,,dos,Remédios,Av dos Remédios,AVENIDA,Avenida,,
82504,0.795124,0,208,0.795124,4,OSASCO,SAO,,AV,,DOS,REMEDIOS,AV DOS REMEDIOS,Av,,dos,Remédios,Av dos Remédios,AVENIDA,Avenida,,
82559,1.253897,0,4201,1.253897,1,SAO PAULO,SAO,SP 015,TO,,,CEBOLAO,SP 015  CEBOLAO,To,,,Cebolão,SP 015  Cebolão,TREVO,Trevo,,
82638,1.468455,0,4202,1.468455,1,SAO PAULO,SAO,SP 015,TO,,,CEBOLAO,SP 015  CEBOLAO,To,,,Cebolão,SP 015  Cebolão,TREVO,Trevo,,
82693,0.905134,0,4203,0.905134,1,OSASCO,OSA,SP 015,TO,,,CEBOLAO,SP 015  CEBOLAO,To,,,Cebolão,SP 015  Cebolão,TREVO,Trevo,,
82742,0.513605,0,4204,0.513605,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL TIETE LESTE,SP 015  MARGINAL TIETE LESTE,Rv,,,Marginal Tietê Leste,SP 015  Marginal Tietê Leste,RODOVIA,Rodovia,,
82769,0.54273,0,207,0.54273,4,OSASCO,OSA,,PT,,DOS,REMEDIOS,PT DOS REMEDIOS,Pt,,dos,Remédios,Pt dos Remédios,PONTE,Ponte,,
82785,1.36728,0,2902,1.36728,4,SAO PAULO,SAO,,AV,,,CANDIDO PORTINARI,AV CANDIDO PORTINARI,Av,,,Cândido Portinari,Av Cândido Portinari,AVENIDA,Avenida,,
82836,0.321807,0,2903,0.321807,4,SAO PAULO,SAO,,R,,,PAUVA,R PAUVA,R,,,Paúva,R Paúva,RUA,Rua,,
82850,3.609553,0,2901,3.609554,3,SAO PAULO,SAO,,AV,,,MUTINGA,AV MUTINGA,Av,,,Mutinga,Av Mutinga,AVENIDA,Avenida,,
83033,2.025128,0,2904,2.025128,4,SAO PAULO,SAO,,AV,,,ELISIO CORDEIRO DE SIQUEIRA,AV ELISIO CORDEIRO DE SIQUEIRA,Av,,,Elísio Cordeiro de Siqueira,Av Elísio Cordeiro de Siqueira,AVENIDA,Avenida,,
83112,0.449906,0,209,0.449906,4,SAO PAULO,SAO,,R,,,MAJOR PALADINO,R MAJOR PALADINO,R,,,Major Paladino,R Major Paladino,RUA,Rua,,
83145,0.50381,0,210,0.50381,3,SAO PAULO,SAO,,AV,DR,,GASTAO VIDIGAL,AV DR GASTAO VIDIGAL,Av,Dr,,Gastão Vidigal,Av Dr Gastão Vidigal,AVENIDA,Avenida,DOUTOR,Doutor
83171,0.075592,0,2683,0.075592,4,SAO PAULO,SAO,,AV,,,IMPERATRIZ LEOPOLDINA,AV IMPERATRIZ LEOPOLDINA,Av,,,Imperatriz Leopoldina,Av Imperatriz Leopoldina,AVENIDA,Avenida,,
83177,1.191129,0,2905,1.191129,4,SAO PAULO,SAO,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
83221,2.465505,0,4205,2.465505,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL TIETE LESTE,SP 015  MARGINAL TIETE LESTE,Rv,,,Marginal Tietê Leste,SP 015  Marginal Tietê Leste,RODOVIA,Rodovia,,
83312,2.494537,0,4206,2.494537,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL TIETE OESTE,SP 015  MARGINAL TIETE OESTE,Rv,,,Marginal Tietê Oeste,SP 015  Marginal Tietê Oeste,RODOVIA,Rodovia,,
83400,1.644667,0,3579,1.644667,4,SAO PAULO,SAO,,R,,,GUAIPA,R GUAIPA,R,,,Guaipá,R Guaipá,RUA,Rua,,
83433,4.342896,0,4207,4.342896,1,SAO PAULO,SAO,SP 330,RV,,,ANHANGUERA,SP 330  ANHANGUERA,Rv,,,Anhanguera,SP 330  Anhanguera,RODOVIA,Rodovia,,
83617,2.766803,0,2643,2.766803,4,SAO PAULO,SAO,,AV,,DO,ANASTACIO,AV DO ANASTACIO,Av,,do,Anastácio,Av do Anastácio,AVENIDA,Avenida,,
83716,3.908474,0,4199,3.908473,4,SAO PAULO,SAO,SPA 015/330,ES,,,TURISTICA DO JARAGUA,SPA 015/330  TURISTICA DO JARAGUA,Es,,,Turística do Jaraguá,SPA 015/330  Turística do Jaraguá,ESTRADA,Estrada,,
83918,0.526839,0,2579,0.526839,4,SAO PAULO,SAO,,R,CMR,,JOSE DE MATOS,R CMR JOSE DE MATOS,R,Cmr,,José de Matos,R Cmr José de Matos,RUA,Rua,COMENDADOR,Comendador
83945,0.169633,0,3577,0.169633,4,SAO PAULO,SAO,,R,CEL,,WALTER DA SILVA PORTO,R CEL WALTER DA SILVA PORTO,R,Cel,,Walter da Silva Porto,R Cel Walter da Silva Porto,RUA,Rua,CORONEL,Coronel
83968,0.744314,0,3578,0.744314,4,SAO PAULO,SAO,,AV,,,GUILHERME MANKEL,AV GUILHERME MANKEL,Av,,,Guilherme Mankel,Av Guilherme Mankel,AVENIDA,Avenida,,
84002,0.329705,0,2639,0.329705,3,SAO PAULO,SAO,,AV,,,MUTINGA,AV MUTINGA,Av,,,Mutinga,Av Mutinga,AVENIDA,Avenida,,
86230,0.263284,0,3968,0.263284,3,SAO PAULO,SAO,,AV,DR,,VITAL BRASIL,AV DR VITAL BRASIL,Av,Dr,,Vital Brasil,Av Dr Vital Brasil,AVENIDA,Avenida,DOUTOR,Doutor
86236,0.103537,0,3964,0.103537,4,SAO PAULO,SAO,,R,,,REACAO,R REACAO,R,,,Reação,R Reação,RUA,Rua,,
86242,0.180895,0,3969,0.180895,3,SAO PAULO,SAO,,R,,,CAMARGO,R CAMARGO,R,,,Camargo,R Camargo,RUA,Rua,,
86248,0.411026,0,3970,0.411026,3,SAO PAULO,SAO,,R,,,CAMARGO,R CAMARGO,R,,,Camargo,R Camargo,RUA,Rua,,
86267,0.286367,0,3961,0.286367,2,SAO PAULO,SAO,,AV,PRF,,FRANCISCO MORATO,AV PRF FRANCISCO MORATO,Av,Prf,,Francisco Morato,Av Prf Francisco Morato,AVENIDA,Avenida,PROFESSOR,Professor
86284,0.144302,0,213,0.144302,2,SAO PAULO,SAO,,AV,PRF,,FRANCISCO MORATO,AV PRF FRANCISCO MORATO,Av,Prf,,Francisco Morato,Av Prf Francisco Morato,AVENIDA,Avenida,PROFESSOR,Professor
86294,0.118898,0,220,0.118898,2,SAO PAULO,SAO,,AV,,,EUSEBIO MATOSO,AV EUSEBIO MATOSO,Av,,,Eusébio Matoso,Av Eusébio Matoso,AVENIDA,Avenida,,
86307,0.546893,0,219,0.546893,3,SAO PAULO,SAO,,AV,DR,,VITAL BRASIL,AV DR VITAL BRASIL,Av,Dr,,Vital Brasil,Av Dr Vital Brasil,AVENIDA,Avenida,DOUTOR,Doutor
86319,0.713805,0,858,0.713805,4,SAO PAULO,SAO,,AV,,,VALDEMAR FERREIRA,AV VALDEMAR FERREIRA,Av,,,Valdemar Ferreira,Av Valdemar Ferreira,AVENIDA,Avenida,,
86329,0.474679,0,3971,0.474679,4,SAO PAULO,SAO,,AV,,,AFRANIO PEIXOTO,AV AFRANIO PEIXOTO,Av,,,Afrânio Peixoto,Av Afrânio Peixoto,AVENIDA,Avenida,,
86352,0.071227,0,2830,0.071227,3,SAO PAULO,SAO,,AV,,,AFRANIO PEIXOTO,AV AFRANIO PEIXOTO,Av,,,Afrânio Peixoto,Av Afrânio Peixoto,AVENIDA,Avenida,,
86372,1.893737,0,4211,1.893736,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL PINHEIROS SUL,SP 015  MARGINAL PINHEIROS SUL,Rv,,,Marginal Pinheiros Sul,SP 015  Marginal Pinheiros Sul,RODOVIA,Rodovia,,
86438,1.205942,0,3972,1.205942,3,SAO PAULO,SAO,,AV,,,VALENTIM GENTIL,AV VALENTIM GENTIL,Av,,,Valentim Gentil,Av Valentim Gentil,AVENIDA,Avenida,,
86509,2.028466,0,4212,2.028466,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL PINHEIROS NORTE,SP 015  MARGINAL PINHEIROS NORTE,Rv,,,Marginal Pinheiros Norte,SP 015  Marginal Pinheiros Norte,RODOVIA,Rodovia,,
86578,0.321177,0,222,0.321177,2,SAO PAULO,SAO,,PT,,,EUSEBIO MATOSO,PT EUSEBIO MATOSO,Pt,,,Eusébio Matoso,Pt Eusébio Matoso,PONTE,Ponte,,
86592,0.390744,0,223,0.390744,3,SAO PAULO,SAO,,PT,,,BERNARDO GOLDFARB,PT BERNARDO GOLDFARB,Pt,,,Bernardo Goldfarb,Pt Bernardo Goldfarb,PONTE,Ponte,,
86621,0.793919,0,224,0.793919,3,SAO PAULO,SAO,,R,,,BUTANTA,R BUTANTA,R,,,Butantã,R Butantã,RUA,Rua,,
86671,0.929678,0,225,0.929678,2,SAO PAULO,SAO,,AV,,,EUSEBIO MATOSO,AV EUSEBIO MATOSO,Av,,,Eusébio Matoso,Av Eusébio Matoso,AVENIDA,Avenida,,
86680,0.71134,0,4009,0.71134,4,SAO PAULO,SAO,,AV,PRF,,FREDERICO HERMANN JUNIOR,AV PRF FREDERICO HERMANN JR,Av,,Prf,Frederico Hermann Junior,Av Prf Frederico Hermann Jr,AVENIDA,Avenida,PROFESSOR,Professor
86689,0.983526,0,243,0.983526,3,SAO PAULO,SAO,,AV,BRG,,FARIA LIMA,AV BRG FARIA LIMA,Av,Brg,,Faria Lima,Av Brg Faria Lima,AVENIDA,Avenida,BRIGADEIRO,Brigadeiro
86743,0.437225,0,227,0.437225,3,SAO PAULO,SAO,,PT,,,CIDADE UNIVERSITARIA,PT CIDADE UNIVERSITARIA,Pt,,,Cidade Universitária,Pt Cidade Universitária,PONTE,Ponte,,
86764,1.292585,0,226,1.292585,3,SAO PAULO,SAO,,AV,PRF,,FONSECA RODRIGUES,AV PRF FONSECA RODRIGUES,Av,Prf,,Fonseca Rodrigues,Av Prf Fonseca Rodrigues,AVENIDA,Avenida,PROFESSOR,Professor
86781,1.988389,0,2676,1.988389,4,SAO PAULO,SAO,,AV,,,SAO GUALTER,AV SAO GUALTER,Av,,,São Guálter,Av São Guálter,AVENIDA,Avenida,,
86788,1.209348,0,4118,1.209348,3,SAO PAULO,SAO,,AV,PRF,,FONSECA RODRIGUES,AV PRF FONSECA RODRIGUES,Av,Prf,,Fonseca Rodrigues,Av Prf Fonseca Rodrigues,AVENIDA,Avenida,PROFESSOR,Professor
86835,0.910027,0,4119,0.910027,4,SAO PAULO,SAO,,AV,PE,,PEREIRA DE ANDRADE,AV PE PEREIRA DE ANDRADE,Av,Pe,,Pereira de Andrade,Av Pe Pereira de Andrade,AVENIDA,Avenida,PADRE,Padre
86857,0.614051,0,228,0.614051,2,SAO PAULO,SAO,,AV,,,QUEIROS FILHO,AV QUEIROS FILHO,Av,,,Queirós Filho,Av Queirós Filho,AVENIDA,Avenida,,
86890,0.03676,0,229,0.03676,2,SAO PAULO,SAO,,AV,,,QUEIROS FILHO,AV QUEIROS FILHO,Av,,,Queirós Filho,Av Queirós Filho,AVENIDA,Avenida,,
86896,0.67665,0,839,0.67665,2,SAO PAULO,SAO,,R,,,CERRO CORA,R CERRO CORA,R,,,Cerro Corá,R Cerro Corá,RUA,Rua,,
86925,0.536995,0,840,0.536995,3,SAO PAULO,SAO,,R,,,BAIRI,R BAIRI,R,,,Bairi,R Bairi,RUA,Rua,,
86948,0.22613,0,230,0.22613,3,SAO PAULO,SAO,,AV,PRF,,MANOEL JOSE CHAVES,AV PRF MANOEL JOSE CHAVES,Av,Prf,,Manoel José Chaves,Av Prf Manoel José Chaves,AVENIDA,Avenida,PROFESSOR,Professor
86954,0.146092,0,232,0.146092,4,SAO PAULO,SAO,,PC,,,PANAMERICANA,PC PANAMERICANA,Pc,,,Panamericana,Pc Panamericana,PRACA,Praça,,
86968,0.173316,0,231,0.173316,4,SAO PAULO,SAO,,PC,,,PANAMERICANA,PC PANAMERICANA,Pc,,,Panamericana,Pc Panamericana,PRACA,Praça,,
90085,0.714601,0,4081,0.714601,4,SAO PAULO,SAO,,R,CRD,,ARCOVERDE,R CARDEAL ARCOVERDE,R,Crd,,Arcoverde,R Cardeal Arcoverde,RUA,Rua,CARDEAL,Cardeal
90091,0.879927,0,261,0.879927,2,SAO PAULO,SAO,,AV,,,PAULO SEXTO,AV PAULO SEXTO,Av,,,Paulo Sexto,Av Paulo Sexto,AVENIDA,Avenida,,
90132,0.375083,0,3420,0.375083,4,SAO PAULO,SAO,,R,,,ABEGOARIA,R ABEGOARIA,R,,,Abegoária,R Abegoária,RUA,Rua,,
90149,1.030706,0,3418,1.030706,2,SAO PAULO,SAO,,R,,,HEITOR PENTEADO,R HEITOR PENTEADO,R,,,Heitor Penteado,R Heitor Penteado,RUA,Rua,,
90208,0.066314,0,4079,0.066314,2,SAO PAULO,SAO,,AV,DR,,ARNALDO,AV DOUTOR ARNALDO,Av,Dr,,Arnaldo,Av Doutor Arnaldo,AVENIDA,Avenida,DOUTOR,Doutor
90218,0.593057,0,2650,0.593057,4,SAO PAULO,SAO,,AV,DR,,ARNALDO,AV DOUTOR ARNALDO,Av,Dr,,Arnaldo,Av Doutor Arnaldo,AVENIDA,Avenida,DOUTOR,Doutor
90247,1.342047,0,2653,1.342047,3,SAO PAULO,SAO,,AV,,,POMPEIA,AV POMPEIA,Av,,,Pompéia,Av Pompéia,AVENIDA,Avenida,,
90299,0.492628,0,3408,0.492628,3,SAO PAULO,SAO,,AV,,,POMPEIA,AV POMPEIA,Av,,,Pompéia,Av Pompéia,AVENIDA,Avenida,,
90306,0.662371,0,3407,0.662371,4,SAO PAULO,SAO,,R,DES,DO,VALE,R DESEMBARGADOR DO VALE,R,Des,do,Vale,R Desembargador do Vale,RUA,Rua,DESEMBARGADOR,Desembargador
90315,1.492533,0,2651,1.492533,4,SAO PAULO,SAO,,AV,PRF,,ALFONSO BOVERO,AV PRF ALFONSO BOVERO,Av,Prf,,Alfonso Bovero,Av Prf Alfonso Bovero,AVENIDA,Avenida,PROFESSOR,Professor
90387,0.884159,0,3411,0.884159,4,SAO PAULO,SAO,,R,,,CAIUBI,R CAIUBI,R,,,Caiubi,R Caiubi,RUA,Rua,,
90393,0.50442,0,3409,0.50442,4,SAO PAULO,SAO,,R,DES,DO,VALE,R DESEMBARGADOR DO VALE,R,Des,do,Vale,R Desembargador do Vale,RUA,Rua,DESEMBARGADOR,Desembargador
90399,0.651463,0,1873,0.651463,3,SAO PAULO,SAO,,AV,,,POMPEIA,AV POMPEIA,Av,,,Pompéia,Av Pompéia,AVENIDA,Avenida,,
90405,0.639014,0,1874,0.639014,4,SAO PAULO,SAO,,R,,,PALESTRA ITALIA,R PALESTRA ITALIA,R,,,Palestra Itália,R Palestra Itália,RUA,Rua,,
90419,0.575806,0,4080,0.575806,4,SAO PAULO,SAO,,R,,,OSCAR FREIRE,R OSCAR FREIRE,R,,,Oscar Freire,R Oscar Freire,RUA,Rua,,
